review_id,aspect,opinion_word,aspect_sentiment
2848747206,trouble,much,neutral
2848747206,skin,reactive,neutral
2848747206,skin,sensitive,negative
2848747206,acid,salicylic,neutral
2848747206,undecided,little,neutral
2848747206,benefit,worth,positive
12853266337,point,whole,neutral
30535452573,moisturizer,beautiful,positive
30535452573,texture,incredible,neutral
30535452573,skin,dry,negative
30535452573,skin,dry,negative
30535452573,friend,normal,neutral
1311807269,scent,hate,negative
1311807269,tube,nice,positive
1311807269,hole,large,neutral
1311807269,glob,big,neutral
1311807269,deal,big,neutral
7669782686,pore,clog,neutral
6859536615,jar,second,neutral
6859536615,skin,oily,negative
6859536615,moisturizer,perfect,positive
11487583197,skin,oily,negative
11487583197,bha,soluble,neutral
11487583197,skin,smooth,positive
11487583197,product,staple,neutral
10708443549,skin,brown,neutral
10708443549,cast,white,negative
10708443549,packaging,friendly,positive
10708443549,plastic,much,neutral
10708443549,lotion,new,neutral
10708443549,reef,coral,neutral
26624707230,concern,under,neutral
26624707230,circle,dark,neutral
26624707230,bottle,own,neutral
26624707230,way,long,neutral
30805556339,smell,strong,positive
30805556339,face,sting,neutral
5068229921,time,several,neutral
24785972173,lotion,various,neutral
24785972173,skin,nice,positive
24785972173,option,cheaper,neutral
24785972173,ingredient,same,neutral
24785972173,ingredient,main,neutral
24785972173,help,little,neutral
24785972173,help,extra,neutral
24785972173,money,spare,neutral
21332294976,product,good,positive
21332294976,review,honest,positive
21332294976,product,love,positive
21332294976,neck,moisturize,neutral
21332294976,texture,thick,negative
21332294976,spreadability,great,positive
21332294976,scent,like,positive
2664620617,rating,such,neutral
2664620617,rating,high,neutral
2664620617,skin,dry,negative
2664620617,texture,awful,negative
1512541751,product,love,positive
1512541751,circle,dark,neutral
1512541751,face,full,neutral
2786697201,dimethicone,much,neutral
2786697201,improvement,major,neutral
2786697201,sunscreen,dry,negative
1017500173,opposite,exact,neutral
1017500173,stuff,other,neutral
1017500173,stuff,bad,negative
1017500173,pizza,more,neutral
1017500173,result,better,positive
5309622697,stuff,strong,positive
5309622697,product,other,neutral
5309622697,relief,rapid,neutral
5309622697,way,abrasive,neutral
5745595185,moisturizer,recommend,positive
5745595185,skin,dry,negative
5745595185,use,much,neutral
5745595185,skin,dry,negative
5745595185,moisturizer,usual,neutral
28991740630,sticky,hydrate,neutral
2240800321,pair,hydrated,positive
2240800321,duo,amazing,positive
2240800321,packaging,love,positive
2240800321,packaging,beautiful,positive
2240800321,formula,light,positive
2240800321,recommend,definite,positive
8971697725,tanner,best,positive
8971697725,smell,usual,neutral
8971697725,color,beautiful,positive
8971697725,motion,circular,neutral
8971697725,speak,avoid,negative
8971697725,amount,insane,negative
8971697725,look,natural,positive
8971697725,difference,huge,positive
8971697725,lotion,natural,positive
8971697725,lotion,thick,negative
8882020971,product,love,negative
8882020971,texture,more,neutral
8882020971,skin,dry,negative
2196845182,week,few,neutral
5951075011,product,gifted,neutral
5951075011,defense,daily,neutral
5951075011,sunscreen,complementary,neutral
5951075011,sunscreen,perfect,positive
5951075011,pore,clog,neutral
5951075011,sunscreen,several,neutral
5951075011,day,few,neutral
5951075011,sunscreen,innisfree,neutral
5951075011,sunscreen,spf,neutral
5951075011,sunscreen,easy,positive
5951075011,texture,thick,positive
5951075011,sunscreen,light,positive
5951075011,cast,white,negative
5951075011,skin,oily,negative
5951075011,chemical,harmful,neutral
5951075011,ingredient,natural,positive
5951075011,tee,green,neutral
5951075011,ingredient,great,positive
5951075011,damage,avoid,negative
5951075011,skin,soothe,positive
5951075011,look,natural,positive
5951075011,product,recommend,positive
5951075011,skin,acne,negative
5951075011,skin,prone,neutral
7992251205,skin,refreshed,neutral
7992251205,smell,beautiful,positive
7992251205,recipe,glow,neutral
12449348126,result,love,positive
12449348126,people,many,neutral
966003069,serum,love,positive
966003069,serums,incredible,neutral
966003069,texture,love,positive
23909903004,skin,normal,neutral
23909903004,serum,like,positive
23909903004,serum,skinfix,neutral
23909903004,cream.mousturizer,heavy,negative
6709323244,pimple,prominent,positive
6709323244,pimple,small,neutral
1731052001,line,fine,positive
1731052001,product,amazing,positive
6195907470,foundation,eaze,neutral
6195907470,tone,darker,neutral
6195907470,product,oily,negative
2419940226,coverage,full,neutral
2419940226,medium,light,positive
2419940226,week,last,neutral
2419940226,skin,clear,positive
2419940226,time,first,neutral
2419940226,time,long,neutral
2419940226,makeup,minimal,neutral
2419940226,pimple,many,neutral
2419940226,pimple,new,neutral
2419940226,skin,great,positive
1628950749,picture,pink,neutral
5625204349,bit,sticky,negative
2745539660,reviewer,other,neutral
2745539660,film,uncomfortable,negative
11487583197,retinol,okay,positive
11487583197,texture,perfect,positive
11487583197,skin,oily,negative
11487583197,line,fine,positive
2590965004,cream,like,positive
2590965004,irritation,sensitive,negative
23547659596,product,love,positive
6038486077,texture,love,positive
6038486077,zit,small,neutral
6038486077,time,few,neutral
6038486077,skin,prone,neutral
2281793882,time,first,neutral
2281793882,minute,extra,neutral
2281793882,product,pricey,neutral
7301552310,review,many,neutral
7301552310,review,positive,positive
7738208424,scent,soft,positive
7738208424,scent,sweet,positive
7738208424,product,nice,positive
7738208424,skin,acne,negative
7738208424,skin,prone,neutral
7738208424,skin,moisturize,neutral
22089183427,skin,dry,negative
22089183427,area,dry,negative
22089183427,cream,moisturizing,positive
22089183427,product,enough,neutral
22089183427,weight,light,positive
22089183427,morning,next,neutral
22089183427,skin,dry,negative
5397067828,skin,dry,negative
5397067828,skin,oily,negative
29961933242,toner,strivectin,neutral
29961933242,phase,tri,neutral
29961933242,phase,-,neutral
29961933242,notch,top,positive
2590642040,feel,sticky,negative
1416992661,pay,little,neutral
1416992661,product,love,positive
1416992661,color,amazing,positive
1416992661,bottle,inconsistent,neutral
1416992661,coverage,light,positive
1416992661,week,few,neutral
1416992661,product,nice,positive
7612131879,face,dull,negative
7612131879,product,recommend,negative
10893089944,product,love,positive
10893089944,spot,dry,negative
10893089944,experience,better,positive
10893089944,skin,dry,negative
5081301572,day,awful,negative
23332124501,glowy,more,neutral
23332124501,smell,horrible,negative
23332124501,paint,interior,neutral
1772110661,fragrance,gentle,positive
1772110661,daughter,old,neutral
1772110661,price,pricey,neutral
1772110661,way,long,neutral
5489833651,product,favorite,positive
5489833651,layer,thin,neutral
5489833651,mask,prefer,neutral
5453364073,coverage,more,neutral
5453364073,glow,gorgeous,positive
5453364073,complement,random,neutral
9994343487,out,major,neutral
9994343487,acne,painful,negative
9994343487,acne,cystic,neutral
8439343207,primer,okay,positive
5811975617,cleanser,first,neutral
5811975617,face,tight,negative
5811975617,skin,dry,negative
5811975617,grail,holy,positive
5811975617,bottle,whole,neutral
2067001713,perfume,little,neutral
5707083564,product,enjoy,positive
6571310118,packaging,new,neutral
6571310118,packaging,bad,negative
6571310118,lid,flimsy,neutral
6571310118,cream,like,positive
25076770932,face,red,negative
25076770932,skin,irritate,negative
25076770932,serum,love,positive
25076770932,henriksen,ole,neutral
5313908295,primer,great,positive
5313908295,foundatiom,love,positive
5313908295,primer,horrible,negative
5313908295,liquid,pure,neutral
1391670890,bottle,defective,negative
11706589533,skin,dry,negative
8889344813,skin,fresh,negative
27514893212,package,love,positive
27514893212,package,scent,neutral
983950604,scent,light,positive
983950604,scent,pleasant,positive
20101016200,stuff,love,positive
20101016200,wash,multiple,neutral
20101016200,scent,good,positive
2612433349,splotch,unexplained,neutral
1094861833,improvement,little,neutral
1094861833,acne,hormonal,neutral
1094861833,serum,sticky,negative
1094861833,pass,hard,negative
21815878284,smell,hate,negative
21815878284,factor,big,neutral
2298776284,skin,soft,negative
2298776284,skin,dry,negative
2298776284,line,fine,positive
2298776284,skin,moisturized,positive
2298776284,line,noticeable,positive
11438632750,glow,good,positive
11438632750,acne,big,neutral
11438632750,serumoil,other,neutral
8008228029,believer,big,neutral
8008228029,end,high,neutral
8008228029,favorite,new,neutral
8008228029,result,wonderful,positive
8008228029,applicator,love,positive
8008228029,applicator,unique,neutral
8008228029,touch,nice,positive
8008228029,product,other,neutral
12242653987,screen,awesome,positive
12242653987,skin,dry,negative
12242653987,glow,great,positive
12242653987,patch,dry,negative
12242653987,sunscreen,recommend,positive
6404481981,texture,initial,neutral
6404481981,week,few,neutral
6404481981,process,tedious,neutral
6404481981,consistency,spreadable,neutral
7695354341,review,many,neutral
7695354341,time,long,neutral
7695354341,product,great,positive
5180034836,benefit,much,neutral
5180034836,product,expensive,negative
20790213847,makeup,best,positive
7638371463,forehead,dry,negative
5163180474,way,half,neutral
5163180474,whitehead,small,neutral
5163180474,greasy,light,positive
5206464202,container,cute,positive
5206464202,size,misleading,negative
5206464202,decision,regret,negative
5206464202,drive,long,neutral
5206464202,smell,public,neutral
5206464202,skin,sensitive,negative
5206464202,product,scented,neutral
2499367968,skin,dry,negative
2499367968,eye,sensitive,negative
2499367968,skin,oilier,neutral
2499367968,product,better,positive
2499367968,texture,nice,positive
22728012122,oil,ok,positive
22728012122,skin,oily,negative
22728012122,scent,favourite,neutral
22728012122,drop,last,neutral
22728012122,oil,good,positive
1582872143,item,favorite,positive
1582872143,product,other,neutral
1582872143,product,fresh,positive
21903158816,thing,only,neutral
21903158816,skin,hydrate,neutral
21903158816,product,pricey,neutral
21903158816,fragrance,free,positive
23134201327,cleanser,great,positive
23134201327,fan,biggest,neutral
23134201327,skin,combo,neutral
23134201327,cleanse,great,positive
23134201327,cleanse,first,neutral
23134201327,temperature,cool,positive
7497782922,skin,darker,neutral
7497782922,coverage,enough,neutral
7201750936,pore,prominent,positive
7201750936,face,entire,neutral
7201750936,head,little,neutral
7201750936,head,white,negative
7201750936,pore,large,neutral
7201750936,product,other,neutral
1623117573,sample,deluxe,neutral
1623117573,elephant,drunk,negative
1623117573,elephant,better,positive
11664861765,cleanser,nice,positive
11664861765,cleanser,lightweight,positive
11664861765,cleanser,good,positive
1934213900,texture,gritty,negative
1934213900,texture,good,negative
1934213900,way,prefer,neutral
1934213900,product,other,neutral
6562403731,day,first,neutral
6562403731,day,few,neutral
6562403731,day,fine,positive
6562403731,head,little,neutral
6562403731,head,white,negative
6562403731,skin,clear,positive
6562403731,head,odd,negative
6562403731,head,black,neutral
6562403731,smell,strong,positive
25204902393,face,moisturize,neutral
25204902393,feel,like,positive
25204902393,feel,overall,neutral
25204902393,smell,horrible,negative
25204902393,smell,terrible,negative
25204902393,smell,unfortunate,negative
25204902393,product,good,positive
2330399149,skin,dry,negative
2330399149,cream,recommend,negative
1290894899,night,thick,negative
1290894899,and-,more,neutral
1290894899,and-,watery,negative
1290894899,cheapen,short-,neutral
22898733881,effect,love,positive
22898733881,people,different,neutral
22898733881,type,different,neutral
22898733881,pore,sensitive,negative
25856164127,application,clear,positive
1546084250,look,like,positive
1546084250,look,natural,positive
1546084250,look,radiant,positive
1546084250,highlighter,most,neutral
1546084250,highlighter,nice,positive
1546084250,line,fine,positive
1546084250,product,only,neutral
1546084250,shine,fake,negative
5174440446,product,free,positive
5174440446,use,first,neutral
5586964007,finish,amazing,positive
5586964007,price,great,positive
2337948527,change,big,neutral
5710324728,texture,lightweight,positive
5710324728,eye,right,neutral
5710324728,bump,little,neutral
5710324728,morning,other,neutral
5710324728,skin,sensitive,negative
5710324728,feel,love,positive
5710324728,feel,cool,positive
5710324728,feel,refreshing,positive
5710324728,morning,early,neutral
1658355429,face,clean,negative
1658355429,day,few,neutral
8449585042,acid,lactic,neutral
8449585042,acid,great,positive
2231710830,feel,great,positive
2231710830,bump,small,neutral
2073200787,residue,oily,negative
2073200787,reason,only,neutral
2073200787,star,full,neutral
10248355872,feel,heavy,negative
10248355872,greasiness,odd,negative
10248355872,thing,only,neutral
10248355872,sensation,cool,positive
10248355872,feel,heavy,negative
10248355872,feel,oily,negative
10248355872,feel,sticky,negative
8844661412,point,love,positive
8844661412,experience,enjoy,negative
8844661412,acid,fulvic,neutral
8844661412,wash,better,positive
23201879687,product,love,positive
23201879687,product,actual,neutral
23201879687,container,bad,negative
23201879687,product,much,neutral
23201879687,jar,refillable,neutral
23201879687,pump,terrible,negative
28434762224,recommend,def,neutral
23702059717,job,good,positive
23702059717,point,good,positive
7329554864,balm,much,neutral
7329554864,clean,love,positive
7329554864,method,double,neutral
7329554864,buy,wrong,negative
8052566290,bit,little,neutral
8052566290,color,nice,positive
8052566290,smell,like,positive
8052566290,smell,tropical,neutral
24006244314,product,worst,negative
24006244314,face,entire,neutral
24006244314,skin,oily,negative
24006244314,prone,pimpleacne,neutral
24006244314,rest,balanced,neutral
24006244314,skin,patchy,negative
9373263625,product,disappointing,negative
9373263625,alcohol,high,neutral
9373263625,idea,love,positive
9373263625,hand,slippery,neutral
9373263625,deal,big,neutral
9373263625,lotion,traditional,neutral
9373263625,lotion,thicker,neutral
9373263625,effect,tan,neutral
9373263625,coverage,streaky,neutral
9373263625,difference,noticeable,positive
9373263625,day,next,neutral
9373263625,way,bad,negative
10768160806,spf,regular,neutral
11876332474,serums,new,neutral
11876332474,sample,much,neutral
11876332474,fragranceparfum,high,neutral
11876332474,scent,pleasant,positive
11876332474,skincare,free,positive
11876332474,serums,many,neutral
11876332474,serums,better,positive
11876332474,tag,high,neutral
2062888046,product,terrible,negative
2062888046,mess,slimy,neutral
2062888046,wash,frothy,neutral
2062888046,product,stellar,neutral
6097649399,coverage,like,positive
6097649399,skin,oily,negative
6097649399,lancome,typical,neutral
8285560945,product,amazing,positive
8285560945,product,smooth,positive
7562071700,moisturizer,love,positive
7562071700,way,long,neutral
7562071700,price,worth,positive
7562071700,night,most,neutral
7562071700,soft,buttery,neutral
7562071700,skin,dull,negative
7562071700,week,few,neutral
7562071700,face,plump,positive
7562071700,line,fine,positive
7562071700,collagen,recommend,positive
1018646338,tanner,amazing,positive
31352754386,product,great,positive
31352754386,type,many,neutral
31352754386,use,first,neutral
31352754386,shine,nice,positive
31352754386,use,second,neutral
31352754386,morning,next,neutral
31352754386,skin,irritated,negative
31352754386,product,full,neutral
31352754386,skin,sensitive,negative
27796569008,skin,own,neutral
27796569008,product,many,neutral
27796569008,acid,hard,negative
27796569008,bottle,second,neutral
27796569008,skin,own,neutral
23158551377,consistency,liquidy,neutral
23158551377,consistency,thicker,neutral
23158551377,smell,strong,positive
23158551377,thing,same,neutral
24480051743,wash,special,positive
24480051743,wash,regular,neutral
5805485778,product,like,positive
5805485778,product,other,neutral
5805485778,product,ordinary,neutral
5805485778,circle,dark,neutral
5805485778,line,fine,positive
5805485778,skin,dry,positive
5805485778,product,useable,neutral
1347853142,fragrance,bad,positive
1347853142,skin,combo,neutral
1347853142,thing,only,neutral
5953458355,tier,top,positive
5953458355,applicator,love,positive
5953458355,quality,high,neutral
5953458355,cream,prefer,neutral
5953458355,jar,small,neutral
1344805377,cleanser,average,neutral
1344805377,option,better,positive
1431012519,product,like,negative
1114319232,texture,lovely,positive
1114319232,product,love,positive
1114319232,cream,love,positive
1114319232,cream,ultra,neutral
1114319232,cream,facial,neutral
6207361998,line,angry,negative
6207361998,eyebrow,left,neutral
8842568903,opposite,complete,neutral
8842568903,people,many,neutral
8842568903,like,crazy,negative
12456185345,hope,high,neutral
12456185345,issue,similar,neutral
12456185345,rednessunevenness,worse,negative
7681932521,packaging,great,positive
7681932521,product,great,positive
7719020245,tea,real,neutral
7719020245,skin,combo,neutral
7719020245,nose,oily,negative
7719020245,moisturizer,cheaper,neutral
10021048503,skin,hydrate,neutral
10021048503,skin,super,positive
10021048503,skin,oily,negative
7423175230,cleanser,favorite,positive
7423175230,glow,best,positive
7423175230,skin,prone,neutral
1476022655,mom,old,neutral
1476022655,makeup,better,positive
1476022655,oil,rollerball,neutral
1476022655,ball,like,positive
1476022655,ball,rose,neutral
1476022655,skin,moisturize,neutral
1476022655,moisturize,little,neutral
22722098746,range,disappointing,negative
22722098746,shade,lightest,neutral
22722098746,shade,dark,neutral
22722098746,skin,fair,positive
22722098746,result,same,neutral
22722098746,concealer,good,positive
6455620571,weight,light,positive
6455620571,scent,strong,positive
6455620571,skin,sensitive,negative
1976242839,grail,holy,positive
1976242839,type,correct,neutral
1976242839,version,particular,neutral
1976242839,pump,love,positive
10053359635,protini,better,positive
10053359635,moisturizer,terrible,negative
10053359635,night,good,positive
10053359635,sheen,oily,negative
26952386995,balm,prefer,neutral
26952386995,texture,hard,negative
26952386995,scent,enjoy,positive
26952386995,result,good,positive
9102685947,product,love,positive
9102685947,product,certified,neutral
9102685947,product,clean,positive
9102685947,quality,great,positive
22552136254,tanner,best,positive
22552136254,water,dark,neutral
22552136254,quality,high,neutral
1417492020,acid,hyaluronic,neutral
1417492020,product,decent,positive
5504527997,product,ole,neutral
5504527997,reaction,bad,negative
5504527997,face,daily,neutral
24648108507,month,first,neutral
24648108507,month,few,neutral
24648108507,skin,dry,negative
24648108507,skin,dry,negative
24648108507,cream,super,positive
24648108507,cream,light,positive
7178678108,color,green,neutral
7178678108,stuff,terrible,negative
1313360501,spot,brown,neutral
2517238370,packaging,beautiful,positive
2517238370,texture,nice,positive
2517238370,skin,warm,positive
2517238370,moisturizer,prefer,neutral
6164550603,moisturizer,recommend,positive
6164550603,concentration,high,neutral
6164550603,creamsicle,delicious,positive
6164550603,moisturizer,scented,neutral
6164550603,creamsicle,cold,neutral
6164550603,heat,overbearing,neutral
6164550603,child,hefty,neutral
6164550603,moisturizer,scented,neutral
6164550603,whitehead,pesky,negative
6164550603,acne,more,neutral
6164550603,package,entire,neutral
6164550603,moisturizer,tried,neutral
6164550603,boy,frat,neutral
7558519762,packaging,cute,positive
7558519762,formula,thicker,neutral
7558519762,cast,slight,neutral
7558519762,cast,white,negative
7558519762,eye,burn,neutral
11470951729,skin,beautiful,positive
11470951729,tighten,slight,neutral
1901138353,cleaner,loveliest,neutral
1901138353,beat,full,neutral
1901138353,makeup,light,positive
1901138353,cleanser,few,neutral
2387895102,tag,high,neutral
2387895102,layer,protective,neutral
2387895102,term,moisturize,neutral
2387895102,term,long,neutral
2387895102,y.,glue,neutral
2387895102,brand,french,neutral
2387895102,brand,effective,positive
2387895102,people,more,neutral
2387895102,feel,unique,neutral
2387895102,hum,ho,neutral
2387895102,quality,multiple,neutral
2387895102,quality,high,neutral
6833761173,bit,sticky,negative
6833761173,bit,little,neutral
6833761173,head,white,negative
6833761173,skin,dehydrated,neutral
6833761173,head,white,negative
6833761173,product,ok,positive
5727830891,redness,slight,neutral
11039566483,fan,big,neutral
11039566483,percent,many,neutral
11039566483,thing,only,neutral
11039566483,smell,like,negative
6511419791,review,many,neutral
6511419791,review,positive,positive
6511419791,experience,dislike,negative
6511419791,grail,expensive,negative
6511419791,grail,holy,positive
6511419791,stuff,amazing,positive
5097015487,oil,marula,neutral
5097015487,pure,nice,positive
5097015487,size,pinky,neutral
5097015487,baby,facial,neutral
5097015487,baby,worth,positive
5097015487,skin,normal,neutral
5097015487,time,long,neutral
5097015487,effect,same,neutral
5097015487,skin,normal,neutral
5097015487,skin,old,neutral
5097015487,skin,oily,negative
5097015487,product,other,neutral
5525754442,smell,great,positive
5525754442,fab,love,positive
5525754442,combination,oily,negative
5525754442,skin,great,positive
27713509859,product,first,neutral
27713509859,glow,love,positive
9173753553,banana,love,positive
9173753553,vit,bright,positive
9173753553,pack,deluxe,neutral
2668107345,texture,enjoy,positive
2668107345,cheek,tight,negative
969594416,product,love,positive
969594416,essence,different,neutral
1002227315,product,love,positive
1002227315,layer,lovely,positive
1002227315,scent,heavenly,positive
1002227315,sense,moisturized,positive
1002227315,line,fine,positive
1002227315,product,other,neutral
1002227315,aspect,like,positive
1002227315,aspect,luxurious,positive
1431025197,balance,perfect,positive
1431025197,product,other,neutral
1431025197,formula,multi,neutral
1431025197,formula,-,neutral
1431025197,formula,tasking,neutral
6057727911,product,nice,positive
6057727911,way,love,negative
8887382745,use,consistent,neutral
8887382745,line,more,neutral
8887382745,line,fine,positive
8887382745,appearance,dry,negative
8887382745,milia,little,neutral
7415759652,product,love,positive
7415759652,face,hydrated,negative
7415759652,tag,heavy,negative
8762136282,product,okay,positive
8762136282,texture,like,positive
8762136282,way,long,neutral
8762136282,lather,good,positive
8762136282,foundation,thick,negative
8762136282,skin,dry,negative
5288159577,rating,higher,neutral
5288159577,difference,big,neutral
5288159577,week,few,neutral
5288159577,scent,favorite,negative
5288159577,product,bad,positive
21266815679,product,free,positive
21266815679,product,great,positive
21266815679,line,fine,positive
21266815679,line,softer,neutral
21266815679,product,expensive,negative
21266815679,option,cheaper,neutral
12455423252,face,burn,neutral
12455423252,hurt,overdry,neutral
12455423252,skin,sensitive,negative
5452420633,result,instant,neutral
5452420633,skin,soft,positive
5452420633,review,good,positive
10248975428,cleanser,hyaluronic,neutral
10248975428,cleanser,great,positive
10248975428,time,less,neutral
10248975428,routine,full,neutral
10248975428,dry,super,positive
10248975428,time,several,neutral
10248975428,decrease,noticeable,positive
10248975428,cleanser,excellent,positive
10248975428,skin,oily,negative
10248975428,skin,combo,neutral
10248975428,bit,little,neutral
6917134989,serum,hate,positive
6917134989,skin,hydrated,positive
2305120703,skin,dry,negative
2305120703,skin,prone,neutral
2305120703,impact,positive,positive
2305120703,choice,great,positive
2305120703,skin,oily,negative
7128619540,size,full,neutral
7128619540,lip,upper,neutral
7128619540,acid,lactic,neutral
7128619540,day,next,neutral
7128619540,light,super,positive
6364896333,concern,main,neutral
5966074067,scrub,intense,positive
5966074067,skin,dry,negative
5966074067,skin,wet,neutral
9984499141,treatment,typical,neutral
9984499141,treatment,drying,negative
11779261737,water,love,positive
11779261737,bottle,old,neutral
11779261737,bottle,recent,neutral
11779261737,bottle,hard,negative
5880840493,skin,dry,negative
5880840493,cream,terrible,negative
9227515858,line,fine,positive
9227515858,box,first,neutral
991383419,day,few,neutral
991383419,hewitt,adore,positive
991383419,hewitt,marianna,neutral
991383419,skin,beautiful,positive
991383419,mask,different,neutral
991383419,layer,heavier,neutral
991383419,tube,photogenic,neutral
991383419,angle,best,positive
991383419,color,beautiful,positive
24869600074,way,long,neutral
24869600074,smell,heavy,negative
1663806818,product,same,neutral
1663806818,cream,contour,neutral
1663806818,price,higher,neutral
2748896400,stuff,amazing,positive
2748896400,downfall,only,neutral
2748896400,product,heavy,negative
2748896400,sweaty,super,positive
2748896400,smell,strong,positive
2748896400,smell,earthy,neutral
8589327029,toner,hate,negative
8589327029,face,soft,positive
1872103270,bottle,small,neutral
1872103270,skin,dry,negative
1872103270,skin,moisturize,neutral
1872103270,fragrance,slight,neutral
1872103270,packaging,heavy,negative
7369065471,dry,little,neutral
7440286980,vitamin,expensive,negative
7440286980,pimple,new,neutral
7440286980,c,previous,neutral
7440286980,texture,oily,negative
1543423786,list,accurate,neutral
1543423786,cleanser,safe,positive
1543423786,acid,benzoic,neutral
9460175546,cream,great,positive
9460175546,fragrance,strong,positive
9460175546,thing,worst,negative
9460175546,caudalie,clean,positive
9460175546,version,perfect,positive
9460175546,version,free,positive
7512855022,mask,love,positive
7512855022,mask,best,positive
7512855022,look,firm,neutral
7512855022,look,glossy,neutral
7512855022,look,clear,positive
7512855022,skin,sensitive,negative
7512855022,tansy,blue,negative
7512855022,oil,natural,positive
7512855022,mask,other,neutral
7512855022,time,first,neutral
7512855022,time,smooth,positive
7512855022,skin,clearer,positive
7512855022,dewy,slight,neutral
7512855022,lot,like,positive
7512855022,ingredient,natural,positive
5359851681,treatment,whole,neutral
5359851681,line,fine,positive
5359851681,line,recommend,negative
5359851681,product,gross,negative
5359851681,shoot,fair,positive
5141144636,week,entire,neutral
5141144636,serum,other,neutral
1451422674,skin,dark,neutral
1451422674,pore,single,neutral
1451422674,head,terrible,negative
1451422674,head,white,negative
1451422674,rash,slight,neutral
21687802021,buy,amazing,positive
21687802021,review,good,positive
21687802021,skin,clear,positive
21687802021,glow,whole,neutral
21687802021,glow,new,neutral
21687802021,price,good,positive
1314155022,scent,strong,positive
1314155022,type,combo,neutral
5806669084,texture,like,negative
5806669084,ingredient,enough,neutral
5806669084,ingredient,beneficial,positive
5806669084,concealer,sparkly,neutral
5806669084,face,clean,positive
5806669084,makeup,kid,neutral
7016949285,difference,significant,positive
2227820583,type,same,neutral
2457532703,product,different,neutral
1327614666,wash,like,positive
1327614666,smell,strong,positive
1327614666,smell,clean,positive
1327614666,size,massive,neutral
5145469508,product,amazing,positive
5145469508,face,smoother,positive
5145469508,face,noticeable,positive
1531380969,time,first,neutral
1531380969,consistency,thicker,neutral
1531380969,lotion,watery,negative
1531380969,skin,radiant,positive
1096748610,sunscreen,love,positive
1096748610,time,single,neutral
1096748610,pimple,new,neutral
1096748610,skin,good,positive
1096748610,blemish,new,neutral
1096748610,shield,glossier,neutral
1096748610,shield,invisible,neutral
13000854951,product,complimentary,positive
13000854951,skin,smoother,positive
13000854951,week,few,neutral
6196875247,smell,bad,negative
6196875247,opinion,personal,neutral
37541598603,cleanser,love,positive
37541598603,product,other,neutral
5718782692,skin,healthy,positive
5718782692,skin,sensitive,negative
5718782692,retinol,strong,positive
5718782692,product,terrible,negative
1847762247,idea,good,positive
1847762247,product,liquid,neutral
2147503847,saver,sensitive,negative
5729268542,oil,okay,positive
5729268542,oil,best,positive
5729268542,smell,strong,positive
5729268542,skin,combo,neutral
5729268542,skin,dry,negative
23461846529,cut,bad,negative
23461846529,mark,noticeable,positive
23461846529,mark,dark,neutral
23461846529,spot,prominent,positive
23461846529,use,daily,neutral
23461846529,skin,sensitive,negative
23461846529,secret,new,neutral
23461846529,texture,interesting,positive
23461846529,foreverrrrr,last,neutral
12888772231,skin,oily,negative
12888772231,juice,pink,neutral
12888772231,grail,holy,positive
1763305730,way,long,neutral
1763305730,circle,dark,neutral
66372203,product,little,neutral
2101176105,product,other,neutral
5225002128,stuff,like,positive
5225002128,product,sustainable,neutral
5225002128,bummer,big,neutral
5225002128,bumpy,red,negative
5225002128,day,few,neutral
5225002128,cleanser,fresh,positive
2604303835,skin,dry,negative
8148425693,concern,major,neutral
8148425693,product,several,neutral
2063981519,film,weird,negative
2063981519,film,tight,negative
2063981519,way,good,negative
2063981519,mosturizer,many,neutral
2063981519,mosturizer,better,positive
5839204290,weight,light,positive
5839204290,redness,awful,negative
5839204290,daughter,last,neutral
1633398072,skin,rough,negative
1633398072,skin,dry,negative
1633398072,skin,prone,neutral
1633398072,option,limited,negative
1633398072,night,other,neutral
1633398072,improvement,slight,neutral
6677641551,tanner,favorite,negative
6677641551,tanner,orangey,neutral
6677641551,smell,strong,positive
11224189351,color,beautiful,positive
11224189351,breakout,slight,neutral
9625229295,size,full,neutral
9625229295,way,love,positive
12754086217,eye,sting,neutral
22201343874,skin,oily,negative
22201343874,skin,prone,neutral
22201343874,skin,oily,negative
22201343874,acne,bad,negative
22201343874,moisturizer,new,neutral
22201343874,skin,normal,neutral
22201343874,skin,dry,negative
22827898031,result,great,positive
22827898031,price,affordable,positive
22827898031,product,amazing,positive
8458849689,product,good,positive
10043594093,fact,like,positive
10043594093,form,stable,positive
10043594093,thing,grittiest,neutral
10043594093,cut,small,neutral
10043594093,pain,worst,negative
10043594093,acid,hyaluronic,neutral
10043594093,consistency,better,positive
10043594093,product,good,positive
5412967737,moisturizer,lightweight,positive
5412967737,smell,fresh,positive
5412967737,dryness,little,neutral
5412967737,effect,hydrate,neutral
5412967737,feel,lightweight,positive
5412967737,feel,nice,positive
5595457490,hope,high,neutral
5595457490,spot,dark,neutral
5595457490,face,brighten,negative
5595457490,smell,faint,neutral
5595457490,smell,nice,positive
5595457490,product,other,neutral
5595457490,product,better,positive
5595457490,price,same,neutral
26043694129,product,amazing,positive
26043694129,face,dry,negative
26043694129,problem,only,neutral
26043694129,piece,little,neutral
26043694129,day,most,neutral
26043694129,toner,new,neutral
26043694129,product,more,neutral
1829550701,moisturizer,best,positive
1829550701,skin,dry,negative
8222951235,grail,holy,positive
8222951235,review,other,neutral
25177106241,product,neat,positive
